tf,N,λ,F_eSTA,F_STA,F_ad,Wn_eSTA,Wn_STA,Tn_eSTA,Tn_STA,Mn_eSTA,Mn_STA,Sq_eSTA,Sq_STA,Λf,Λ0
0.6161616161616161,50,5,0.9999152406267247,0.9997815094546404,0.8661150349952926,1815.8027444372833,1717.2097770466007,0.00010209222356394321,0.00011113998610312592,0.005439922558747946,0.00925414344307791,0.13524028017282577,0.1374439810601588,50.00000000000001,0.0
0.6257575757575757,50,5,0.9999178132504979,0.9997958254809236,0.8679117009202622,1860.4980621077364,1765.6399850600203,0.00010776324277372851,0.00010302203534706678,0.005451419771139117,0.009180066614971727,0.1350997468965046,0.13786057240450622,50.00000000000001,0.0
0.6353535353535353,50,5,0.9999202467922357,0.9998092205807476,0.8696912594189931,1905.030367898069,1814.2267226701665,8.176181953700734e-5,8.844314169920153e-5,0.005468398698774159,0.009094800401172099,0.13496512187161105,0.13823470768886745,50.00000000000001,0.0
0.6449494949494949,50,5,0.9999226107630541,0.9998216399748281,0.8714451889211013,1949.3563010036994,1862.8892078642116,8.952616425972337e-5,4.997835478803836e-5,0.005456033517710428,0.008996247367639562,0.13483547624022676,0.13856547662333651,50.00000000000001,0.0
0.6545454545454545,50,5,0.9999247380776396,0.9998331342464464,0.8731654124304514,1993.4392843978903,1911.5502165673686,5.972056182912411e-5,6.578737554718828e-5,0.00545433465017355,0.008875956572472773,0.1347098340110348,0.13885246594155715,50.00000000000001,0.0
0.6641414141414141,50,5,0.9999267312280228,0.9998438483191894,0.8748444783413416,2037.250081667671,1960.1384281444534,7.135292356963419e-5,3.909539358915026e-5,0.005450535208941288,0.008743257755915959,0.13458733044606197,0.13909572609002335,50.00000000000001,0.0
0.6737373737373737,50,5,0.9999283828535112,0.9998537233331439,0.8764757218239861,2080.7669095091387,2008.5890421664149,4.7755688292738796e-5,5.257683177717354e-5,0.005454197455749,0.008588446848782245,0.1344672202839435,0.1392956967194137,50.00000000000001,0.0
0.6833333333333333,50,5,0.9999298198672895,0.9998629397647238,0.8780534040291343,2123.9751161436257,2056.8462231653457,5.497380328733925e-5,2.8906321780652888e-5,0.005462956994096196,0.008418751938541996,0.1343490419686354,0.13945322539367003,50.00000000000001,0.0
0.692929292929293,50,5,0.99993081457046,0.9998713922428341,0.8795728271497023,2166.867080096517,2104.8619788493775,3.616607013867679e-5,4.701961042741232e-5,0.005484554255682642,0.008227593860980568,0.13423258882431305,0.13956945872541748,50.00000000000001,0.0
0.7025252525252526,50,5,0.9999315158115742,0.9998792813263382,0.8810304229276926,2209.44154846324,2152.597972908569,4.106326390029835e-5,7.21478432552658e-6,0.005516162472809054,0.008021274705126348,0.13411804454982057,0.13964587803069656,50.00000000000001,0.0
0.7121212121212122,50,5,0.9999317551251474,0.9998864755745844,0.8824238129972527,2251.7030674545113,2200.024096241464,7.2231665093625e-5,3.3687497236201125e-5,0.005559188638970297,0.007794633480749018,0.1340059145183996,0.13968417523492974,50.00000000000001,0.0
0.7217171717171718,50,5,0.9999314864782972,0.9998931882725329,0.883751839709656,2293.6617963908175,2247.1194224415776,3.277378368693462e-5,1.6184831252985532e-5,0.005621875503923751,0.0075537084250713446,0.13389707949151025,0.1396863013144005,50.00000000000001,0.0
0.7313131313131314,50,5,0.9999307580735781,0.9998993278863978,0.8850145665522748,2335.3343350499163,2293.871068034434,4.413969190153466e-5,1.2983503161478893e-5,0.005691762364524325,0.00729888309342005,0.13379277586301253,0.13965434382977934,50.00000000000001,0.0
0.740909090909091,50,5,0.999929429324701,0.999904937953001,0.8862132478019324,2376.742883199059,2340.2747843826555,2.9082847241568288e-5,2.9345414986892138e-5,0.005778039517420008,0.007022583701741594,0.13369451909174282,0.13959054929636597,50.00000000000001,0.0
0.7505050505050505,50,5,0.9999275938106134,0.9999101834026319,0.887350267729316,2417.915635049251,2386.334402545242,5.727918139797339e-5,5.33562083404604e-5,0.005869646375205383,0.006735368874321567,0.13360410030200495,0.13949729098070215,50.00000000000001,0.0
0.76010101010101,50,5,0.9999250731839234,0.9999149273331416,0.8884290505092884,2458.8862309946176,2432.0600696750976,3.0142000007060687e-5,4.129585562395732e-5,0.005971755531556704,0.006437995811851427,0.1335234477253849,0.1393769793711479,50.00000000000001,0.0
0.7696969696969697,50,5,0.9999219883457435,0.9999191586326898,0.8894539428962018,2499.692541635801,2477.4679586550606,2.7985946893238633e-5,6.768252625022342e-5,0.006074276210081456,0.0064354329626631545,0.13345460725531894,0.13923210208892564,50.00000000000001,0.0
0.7792929292929293,50,5,0.9999181394322452,0.9999230952101762,0.8904300728647323,2540.375815482288,2522.5792722747565,1.1288192602876279e-5,7.535361223887094e-5,0.006180637152612345,0.005810152214880375,0.1333995572469865,0.1390652102904618,50.00000000000001,0.0
0.7888888888888889,50,5,0.9999138069030916,0.9999266371208403,0.8913631884348734,2580.9796466088515,2567.4172790485272,2.985611757821971e-5,4.790723373560013e-5,0.0062803420757984235,0.0054877999305675065,0.1333601939940478,0.1388788309029036,50.00000000000001,0.0
0.7984848484848485,50,5,0.9999084969798986,0.9999298024908954,0.8922594817327196,2621.5456115226084,2612.006309618941,7.754630271250562e-5,0.0001596145438043095,0.006378879855845461,0.005153200426275077,0.13333804730569507,0.13867550883977203,50.00000000000001,0.0
0.8080808080808081,50,5,0.9999024778255545,0.9999326982073622,0.8931254042758686,2662.114550965919,2656.370150649802,7.496447906873982e-5,0.0002649419572620104,0.0064654128188567,0.004820847851236329,0.13333436639209373,0.13845779121905974,50.00000000000001,0.0
0.8176767676767677,50,5,0.9998955409330014,0.9999352490293141,0.8939674799649929,2702.7218909423054,2700.529765860124,7.29377669372866e-5,0.0001750433131775253,0.006544152254321388,0.004481508661965928,0.13334985797537566,0.13822818196040593,50.00000000000001,0.0
0.8272727272727273,50,5,0.9998878186724993,0.9999375978770909,0.8947921219556707,2743.3972270506783,2744.5030423918815,6.577793865147896e-5,4.05930844493696e-5,0.006606788660296312,0.004146322845380932,0.13338472004112104,0.13798918593588125,50.00000000000001,0.0
0.8368686868686869,50,5,0.9998790754738434,0.9999396335878936,0.8956054601288757,2784.161414818162,2788.303025343953,7.225664511167906e-5,6.951272890631799e-5,0.006703622117094286,0.0038085247478979387,0.13343852262203498,0.13774323999776183,50.00000000000001,0.0
0.8464646464646465,50,5,0.9998694497412174,0.9999415206835989,0.896413184295215,2825.026344730166,2831.938611406493,0.0002739791726824592,0.0003426592343203083,0.006689862515955689,0.003477744273226233,0.13351032861046086,0.13749277551599642,50.00000000000001,0.0
0.8560606060606061,50,5,0.999858750532461,0.9999431288278741,0.8972204098246546,2865.992925605805,2875.4131573492955,3.284206240294907e-5,0.00013560486067376587,0.006703281719517061,0.0031490822382286895,0.13359869750226835,0.13724013711202995,50.00000000000001,0.0
0.8656565656565657,50,5,0.9998468834248143,0.9999446368087928,0.8980315665727476,2907.0511589147577,2918.7263838306503,5.3378967912465214e-5,0.00046984582890985394,0.006705504977083251,0.0028307759248417984,0.1337019049031743,0.13698765449612463,50.00000000000001,0.0
0.8752525252525253,50,5,0.999833877967372,0.9999458975379374,0.8988503163472583,2948.1807571209047,2961.873522185297,9.735545702937998e-5,3.946898363693663e-5,0.006684780378611364,0.002518520944305324,0.1338181837956268,0.13673755153231018,50.00000000000001,0.0
0.8848484848484849,50,5,0.9998195123813173,0.9999471013982878,0.8996794991986212,2989.351344171823,3004.8474796802802,4.914457729654487e-5,2.1804780203638074e-5,0.006648627967353555,0.002217954085893975,0.13394597070742476,0.13649202409351846,50.00000000000001,0.0
0.8944444444444445,50,5,0.9998038504266684,0.9999480857431368,0.9005211081553018,3030.525481354041,3047.638372006113,0.00011206757744020024,0.00013272771770544978,0.006587825094486018,0.0019277762347563769,0.13408430216902797,0.13625313964678934,50.00000000000001,0.0
0.9040404040404041,50,5,0.9997866554915754,0.9999490505677533,0.9013762927333154,3071.6605993479384,3090.236298807945,2.3120949599331198e-5,0.0003535016723787976,0.006507646005446029,0.0016536306881454737,0.1342330594847865,0.13602291968231567,50.00000000000001,0.0
0.9136363636363637,50,5,0.9997680624329401,0.9999498840420498,0.9022453861549924,3112.7141638774706,3132.6304279434817,4.9322768091997204e-5,2.8694824294461796e-5,0.006396515492967735,0.001390853667048241,0.13439331539090407,0.13580323910988296,50.00000000000001,0.0
0.9232323232323232,50,5,0.9997479605146945,0.9999506048829943,0.9031279544141197,3153.6468318455327,3174.8115588237833,0.001670342753001819,0.00310244385737235,0.006253518984196618,0.001145676958474034,0.1345674030416506,0.13559587087326253,50.00000000000001,0.0
0.9328282828282828,50,5,0.9997264274083706,0.999951285585823,0.9040228640486245,3194.4279937651763,3216.7723994369926,0.0004786671059520131,0.001971185992211133,0.00609196558418134,0.0009285139394712164,0.13475895789511036,0.13540246225298,50.00000000000001,0.0
0.9424242424242424,50,5,0.9997037303600018,0.9999518601650335,0.9049283638651673,3235.040291436122,3258.5082987676565,0.00043046344266883807,0.010972741049108947,0.005858737057427442,0.0006970123958609911,0.13497271665570557,0.13522449530222483,50.00000000000001,0.0
0.952020202020202,50,5,0.9996800334660948,0.9999524327484867,0.9058421766874264,3275.4810311285796,3300.018517103495,0.00022361223983580203,0.0003769667911157626,0.005598028208228365,0.000517207648462107,0.13521409999840348,0.13506331363523288,50.00000000000001,0.0
0.9616161616161616,50,5,0.9996558587876383,0.9999529035507055,0.9067615952841683,3315.7668841951668,3341.3047875409125,0.00015911438833171587,0.0016014511938777787,0.00528023418553741,0.0003427843047242618,0.13548873781200377,0.1349200596552923,50.00000000000001,0.0
0.9712121212121212,50,5,0.9996315039338832,0.999953402411255,0.9076835853373176,3355.9313213245764,3382.3752147491414,0.00035191016767299743,0.003838806494904645,0.004908179704141127,0.0002015084272586636,0.13580179840884285,0.13479571935404852,50.00000000000001,0.0
0.9808080808080808,50,5,0.9996076436215506,0.9999538010749152,0.908604887266002,3396.0244491800413,3423.239697270017,0.0003203309839605595,0.002751910366249888,0.004479033306508026,5.725157508940713e-5,0.1361574719378686,0.13469104712556865,50.00000000000001,0.0
0.9904040404040404,50,5,0.9995846594721152,0.9999542506403923,0.909522114166865,3436.1103996542206,3463.913952475887,0.002115803643398806,0.0017761414561334732,0.003993102801546139,5.01738515981032e-5,0.13655837447761413,0.13460662754699998,50.00000000000001,0.0
1.0,50,5,0.9995629979641134,0.9999545993130371,0.9104318491091918,3476.261199443595,3504.41610444513,0.0013307682733554316,0.00222533491633925,0.0034541792505067264,0.00014778961913272206,0.13700524421555843,0.13454279175454617,50.00000000000001,0.0
0.05,10,5,0.5561714252785684,0.43832349564891976,0.6060433119910179,1268.5002117066713,1459.9774453104226,0.2853827524296193,0.1645390690363513,0.26300076172932746,0.18931198404425226,0.9638229875167774,0.9407554462571954,50.00000000000001,0.0
0.0595959595959596,10,5,0.6227946933477366,0.49570975666601536,0.6083933168509483,717.3963304838531,943.2475383487679,0.177355546360225,0.21472316508175382,0.31693707571682306,0.2705890169079078,0.9488301215905501,0.9136309964530022,50.00000000000001,0.0
0.0691919191919192,10,5,0.684132745727685,0.565420079089947,0.6111149460071245,524.5397137087895,693.815993717411,0.11796674082020786,0.25421068028386173,0.27739200627901106,0.2868084693318984,0.9202327115049338,0.8776956975302241,50.00000000000001,0.0
0.07878787878787878,10,5,0.7342267794473587,0.630501455202748,0.6141907506545756,379.6489364729512,507.7360194650714,0.10241838654945212,0.22213453243491443,0.21915135637755379,0.21912247661416362,0.875739812850172,0.8340737644911116,50.00000000000001,0.0
0.08838383838383838,10,5,0.7745914483014837,0.6849191815598779,0.6176018320281124,263.39006438951213,369.03238401937534,0.08453031941080269,0.15259184471538845,0.16639712468304596,0.14251944662161492,0.8178879456076651,0.7838395893574894,50.00000000000001,0.0
0.09797979797979799,10,5,0.8072762792982655,0.7299088150239952,0.6213281615883328,181.40944919714676,270.6872804453575,0.04723593516331448,0.13154000777504393,0.12050550099726819,0.07391832322782392,0.7488092596654009,0.7279267532993435,50.00000000000001,0.0
0.10757575757575757,10,5,0.8337287823326911,0.7670715635922734,0.6253488778763652,124.7150501668993,198.930858818053,0.03871090337170813,0.13576953172833583,0.08174217311158644,0.014245488728921958,0.6737105207227692,0.6680195906651722,50.00000000000001,0.0
0.11717171717171718,10,5,0.8550918373321421,0.7976387608592546,0.6296425573444562,85.99137307976095,145.73042250772713,0.03247823621155277,0.1207422556381843,0.05066439357534381,0.03577138768086601,0.5983474685138029,0.6065576922000018,50.00000000000001,0.0
0.12676767676767678,10,5,0.8723362128080859,0.8226551177136957,0.6341874587077858,60.20299829290356,106.37594889867952,0.022172216285198942,0.10567398511796,0.027065527797291773,0.07582637879443056,0.527315555437235,0.5463860010607015,50.00000000000001,0.0
0.13636363636363635,10,5,0.8862808022228734,0.8430364509539057,0.6389617464632831,43.28886002471687,77.58422854314128,0.02146220090537554,0.09014390012218598,0.010111627074341966,0.10628555410992527,0.4635357152500108,0.490060072305208,50.00000000000001,0.0
0.14595959595959596,10,5,0.8976057101866229,0.859588078741716,0.6439436990758622,32.18524827213734,56.90235221810401,0.022229862395306554,0.079493762683569,0.0013129714667767585,0.12803393025597523,0.4083295749940483,0.4393243192475608,50.00000000000001,0.0
0.15555555555555556,10,5,0.906868872672111,0.8730145781008598,0.6491119090651866,24.747448299255264,42.31490425991265,0.019713801147069887,0.06879018910055379,0.008388475333767777,0.1423050694321848,0.36182014635929455,0.39498589348070046,50.00000000000001,0.0
0.16515151515151516,10,5,0.9145221383518101,0.883924047166986,0.6544454803562355,19.574912078401336,32.11676216754342,0.014690694771779533,0.06138158481494571,0.012230835047764189,0.15050123638048474,0.3233957963884998,0.35707689461041714,50.00000000000001,0.0
0.17474747474747473,10,5,0.9209261102733572,0.8928308487008488,0.659924224337664,15.844116677316308,24.975008279777636,0.01340070665545312,0.051878852325160096,0.01381181866525542,0.15402075783418345,0.2920862441612632,0.32512228113125086,50.00000000000001,0.0
0.18434343434343434,10,5,0.9263642611528249,0.900160203415775,0.6655288503628607,13.13566608593007,19.973599784983893,0.013266134857303769,0.04967677991185582,0.013918169998121899,0.15412501982864157,0.2668138386539461,0.2983891287160802,50.00000000000001,0.0
0.19393939393939394,10,5,0.9310563973206856,0.906255886023261,0.6712411400975614,11.25416391035405,16.539617429866716,0.012167372664961817,0.048080030512487326,0.013144875909453827,0.15186305658421406,0.24653845869692279,0.27606726282808763,50.00000000000001,0.0
0.20353535353535354,10,5,0.9351710781541748,0.9113904813562397,0.6770440910718134,10.083894603666863,14.304771323595629,0.013413096744407937,0.037280712406051464,0.011913039817685383,0.14805021947844066,0.2303280257098324,0.25737856822968913,50.00000000000001,0.0
0.21313131313131314,10,5,0.9388365115670979,0.9157768274534911,0.6829220100186323,9.516841667177724,12.995447772570763,0.015267459518852888,0.035200491410591894,0.010501314468258492,0.14328480800669413,0.21738332431058105,0.24163146897891707,50.00000000000001,0.0
0.22272727272727272,10,5,0.9421496375366393,0.9195792916362768,0.6888605425944533,9.442377766317025,12.384720601088945,0.015194874802837433,0.035525700159411144,0.009081120909067908,0.13798416492025567,0.20703770029409949,0.22823990449189757,50.00000000000001,0.0
0.23232323232323232,10,5,0.945183375695595,0.9229239454351434,0.6948466271616787,9.759905666749844,12.283492587707633,0.014944681048234543,0.03214158217357266,0.0077490964035195,0.13242599474669975,0.1987446596377528,0.2167224772023323,50.00000000000001,0.0
0.24191919191919192,10,5,0.9479922407923279,0.9259071893046904,0.7008683708524456,10.38584420079609,12.540103466357722,0.012572051177883736,0.0257183907503844,0.006553467053738115,0.12678640837366045,0.19206111403578632,0.2066920017000392,50.00000000000001,0.0
0.2515151515151515,10,5,0.9506166049375644,0.9286027430179437,0.7069148542422302,11.249746227119136,13.035644846410777,0.013689476219269636,0.026694927379722344,0.00551342674753777,0.12117110789573829,0.18662990612692698,0.1978417005949399,50.00000000000001,0.0
0.2611111111111111,10,5,0.9530859376060865,0.9310671356471412,0.7129758795540868,12.286992151599302,13.67612201843341,0.011863098836606412,0.021896828794609746,0.004632138982515468,0.11563904048734713,0.18216369629439041,0.18993123799548217,50.00000000000001,0.0
0.27070707070707073,10,5,0.9554212945222412,0.9333439260641598,0.7190416835155893,13.435144020524275,14.385396166527835,0.01212843381281914,0.022411169586789015,0.0039047748143102305,0.11021943931565163,0.17843076260438637,0.1827740128277796,50.00000000000001,0.0
0.2803030303030303,10,5,0.9576372602508463,0.9354668969891669,0.7251026394763881,14.636475931571695,15.100975590166104,0.011608796146589384,0.020930369104554813,0.0033225761385334285,0.10492340648696923,0.17524303878825115,0.17622626361607713,50.00000000000001,0.0
0.2898989898989899,10,5,0.9597435110357815,0.9374624565840983,0.7311489738626069,15.845933463413562,15.773322092210133,0.010686154183758845,0.018787318367685657,0.0028746833453643333,0.09975176700634505,0.1724461935822927,0.1701779033785794,50.00000000000001,0.0
0.2994949494949495,10,5,0.9617460696158577,0.9393514197112162,0.7371705198639946,17.041642505455645,16.36857440126323,0.009941423240178437,0.01767346102798939,0.0025489867035709377,0.09470015419326866,0.16991187602984978,0.16454497821079894,50.00000000000001,0.0
0.3090909090909091,10,5,0.9636483581646267,0.9411503529465255,0.74315652699662,18.23314473702567,16.873276556783765,0.008991768440935743,0.015583538903740646,0.002331699025974544,0.08976175596655928,0.1675317607022301,0.15926340424079502,50.00000000000001,0.0
0.3186868686868687,10,5,0.9654520484231919,0.9428725612771267,0.749095539506383,19.462064505367138,17.298291307126927,0.009010654444807642,0.01545662819957272,0.0022069576181333616,0.0849293836187736,0.1652134833024559,0.15428388138271706,50.00000000000001,0.0
0.3282828282828283,10,5,0.9671577574338976,0.9445288276201567,0.7549753501213998,20.7923795739025,17.67882983918014,0.007905270882346827,0.013671860865649421,0.002156762030040791,0.08019625276805964,0.1628781844036017,0.14956776996240176,50.00000000000001,0.0
0.3378787878787879,10,5,0.9687655934084269,0.9461279730631689,0.7607830291178654,22.292254845043256,18.06910033104947,0.007674629820542123,0.013796692122092225,0.002160996381109557,0.07555677858803506,0.16045941071131517,0.1450838287049426,50.00000000000001,0.0
0.3474747474747475,10,5,0.9702755760137213,0.9476772597140702,0.7665050227487449,24.013596872393965,18.532482805516135,0.007547579228273094,0.011879398020830934,0.0021977578507939486,0.07100592823319637,0.15790301442464116,0.14080576858113536,50.00000000000001,0.0
0.3570707070707071,10,5,0.971687952094185,0.9491827025903107,0.7721273104839602,25.976455135520794,19.129970033757555,0.0065408217730933416,0.01156697293502873,0.002244030967981132,0.06654009073784192,0.1551675613481186,0.13671049829918555,50.00000000000001,0.0
0.36666666666666664,10,5,0.973003402656313,0.9506493109791926,0.7776356077398223,28.162869985535476,19.909963240915737,0.0062372507159125234,0.011589129100819662,0.0022765491700850017,0.062156593346872915,0.15222490240381184,0.13277700376070997,50.00000000000001,0.0
0.37626262626262624,10,5,0.97422318515027,0.9520812644558836,0.7830155982288625,30.520599739967857,20.90155531040834,0.006111441352985025,0.009941587553186082,0.0022727590970127074,0.057853482635092095,0.14906045712916455,0.1289857965580426,50.00000000000001,0.0
0.38585858585858585,10,5,0.9753492132478288,0.9534820406045568,0.7882531931428003,32.97377216801085,22.11199738612424,0.005810489311919298,0.00980015069096396,0.002211333474715849,0.05362981673364971,0.14567300667382535,0.12531876764815938,50.00000000000001,0.0
0.39545454545454545,10,5,0.9763840897132864,0.9548545397387282,0.7933347804010066,35.43626425305855,23.527886620768566,0.005147650083969779,0.009117718802187369,0.002073541338330044,0.0494850621910415,0.1420738302724883,0.12175936328770612,50.00000000000001,0.0
0.40505050505050505,10,5,0.9773311217171334,0.9562011424272826,0.7982474894787438,37.82416416872266,25.119011709508534,0.005037285588649354,0.00906291319768826,0.0018434525782008854,0.04541984504423881,0.13828525435820205,0.11829292710969863,50.00000000000001,0.0
0.41464646464646465,10,5,0.9781943067940733,0.9575238035231279,0.8029794399374965,40.065179663392506,26.843674511669988,0.004937509290314779,0.00804863564685121,0.001508677594817918,0.04143505597237432,0.13433867853662315,0.11490714528861101,50.00000000000001,0.0
0.42424242424242425,10,5,0.9789783186143178,0.9588240944703763,0.8075199786438615,42.10430038192616,28.654440164189968,0.004378216678091462,0.00787905685140089,0.0010605287538679937,0.037532643291111834,0.13027231664229919,0.11159243503002834,50.00000000000001,0.0
0.43383838383838386,10,5,0.9796884768477736,0.9601032556349866,0.8118598993692506,43.906025740965816,30.503491907513915,0.004447665569173864,0.0075514222652728336,0.0004941927558507758,0.03371508169502473,0.12612880181430397,0.10834224965827206,50.00000000000001,0.0
0.44343434343434346,10,5,0.9803307189784127,0.9613622306052193,0.8159916394438465,45.45396576548492,32.347039871910944,0.003911584944837898,0.006722359890964924,0.00019134595204475672,0.029985822519025773,0.12195288655410748,0.1051532368558221,50.00000000000001,0.0
0.453030303030303,10,5,0.9809115616844345,0.9626017147405876,0.8199094479900148,46.748760630148354,34.148514794551126,0.003571199447272022,0.00655646481551031,0.0009934759509887768,0.026345880536105416,0.11778933881705891,0.10202524590213807,50.00000000000001,0.0
0.4626262626262626,10,5,0.9814380629012676,0.9638221838712896,0.8236095194704548,47.8050803142828,35.88047386318661,0.0036535363623357853,0.005759962506957095,0.0019062502938929987,0.022809184854261765,0.11368120211289845,0.09896116565397275,50.00000000000001,0.0
0.4722222222222222,10,5,0.9819177746186374,0.9650239208859106,0.8270900864184705,48.648201650440605,37.52523104997859,0.003377868540432871,0.005614610998350145,0.002920729716306244,0.019372228138550798,0.10966841796867446,0.09596662789678585,50.00000000000001,0.0
0.4818181818181818,10,5,0.9823586969842122,0.9662070534791003,0.8303514659055917,49.31036966445306,39.07421660516358,0.00301164149174582,0.004907981798751848,0.004025365862270947,0.016041096934966654,0.10578689550043499,0.09304961309041782,50.00000000000001,0.0
0.4914141414141414,10,5,0.9827692265464867,0.96737157619571,0.8333960557423234,49.827113167442896,40.526117599969155,0.002799153686616762,0.004811712694952064,0.005206374104853244,0.012831622963453873,0.10206798205559942,0.09021997951447171,50.00000000000001,0.0
0.501010101010101,10,5,0.9831581072375619,0.9685173704568693,0.8362282785175507,50.233691758021386,41.88401749451515,0.002890083727891124,0.004204581127709162,0.00644807233505942,0.009741671918621728,0.09853835377631515,0.08748896019984226,50.00000000000001,0.0
0.5106060606060606,10,5,0.9835343764748947,0.9696442354399231,0.8388544742299702,50.562103055550544,43.1520952742958,0.002635574536391516,0.004099935946300093,0.0077331358261773925,0.006781540750098646,0.09522025273768693,0.08486865719934718,50.00000000000001,0.0
0.5202020202020202,10,5,0.9839073071521881,0.9707519039622021,0.8412827451886176,50.83913587950939,44.33277981565207,0.002412517963179539,0.003645313495503899,0.009042715614407512,0.003958543888186843,0.09213205502460979,0.08237155342027036,50.00000000000001,0.0
0.5297979797979798,10,5,0.9842863232039901,0.9718400549514326,0.8435227597521271,51.085864353572035,45.42528966774373,0.0021879120737366975,0.0035721253732745595,0.010356467519388075,0.0012799437572156033,0.08928910553688436,0.08001005679880069,50.00000000000001,0.0
0.5393939393939394,10,5,0.9846808544111572,0.9729083389833922,0.8455855239566414,51.31856980413152,46.426154269584025,0.0019701174025499313,0.003176769403090418,0.011651653683986013,0.001247298977864567,0.0867047598273426,0.07779609523892635,50.00000000000001,0.0
0.548989898989899,10,5,0.9851000348353589,0.9739563854256345,0.8474831317874723,51.550680672042084,47.33166635127381,0.0019636126058486525,0.002826774370134899,0.012903025263863768,0.003616626133529377,0.0843915458491119,0.07574075879119023,50.00000000000001,0.0
0.5585858585858586,10,5,0.9855520538060484,0.9749838185157644,0.8492284999911891,51.794935838325564,48.14141014552051,0.0017552898023964758,0.0027826768667083,0.014080082532801226,0.005822065895111567,0.0823622777801071,0.07385400340281385,50.00000000000001,0.0
0.5681818181818182,10,5,0.9860427389162696,0.9759902577314093,0.8508351316864264,52.06470837583221,48.861552883063105,0.0014971873740776687,0.002470562088241479,0.015144052073943627,0.007858288694205368,0.08063075832328905,0.07214441247466512,50.00000000000001,0.0
0.5777777777777777,10,5,0.9865725139445815,0.976975340655796,0.8523168348405746,52.373536923354784,49.50666157945739,0.0014533624304036152,0.0023918078628781814,0.016042176995832907,0.00972082477917068,0.07921117954737152,0.07061902590975776,50.00000000000001,0.0
0.5873737373737373,10,5,0.9871300931006399,0.9779387197667235,0.8536875144710886,52.73192943450673,50.09922411044493,0.0012607620503146677,0.0021259094484804564,0.016699745353234832,0.011406079685230991,0.07811418749646656,0.06928323401784046,50.00000000000001,0.0
0.5969696969696969,10,5,0.9876803321469582,0.978880070336553,0.8549609598275905,53.140852009967624,50.66695807090329,0.0011624423645884008,0.0018909329657645912,0.017012733962542166,0.012911420018328726,0.07733527940561277,0.06814073601526004,50.00000000000001,0.0
0.6065656565656565,10,5,0.9881446043814712,0.9797990942600536,0.8561506630143305,53.583048872500044,51.238652003543926,0.0010252704241153765,0.0018088514019964919,0.016854286343393952,0.014235224368155493,0.07682863976331651,0.06719356194715215,50.00000000000001,0.0
0.6161616161616161,10,5,0.9883830005401789,0.9806955289532356,0.8572696640197172,54.019022170168704,51.83967363026119,0.0008416045638170999,0.0016077184028517877,0.016127503551999014,0.015376949048252894,0.07646426946387203,0.06644214828890754,50.00000000000001,0.0
0.6257575757575757,10,5,0.9882217808046979,0.9815691270252327,0.8583304219130649,54.403426870937665,52.488269171541006,0.0006201317237497506,0.001521070491783405,0.0148926330209947,0.01633697578075161,0.07600150200302197,0.06588545105477037,50.00000000000001,0.0
0.6353535353535353,10,5,0.9875922018177029,0.9824196902750431,0.8593447108001637,54.72617364001379,53.19339596566852,0.0004001843301182362,0.0013661655140495554,0.01347577388872163,0.01711685060463424,0.0751792177249399,0.06552109490052216,50.00000000000001,0.0
0.6449494949494949,10,5,0.9867010244903561,0.9832470496611362,0.8603235394710788,55.032113524065174,53.95436884563989,0.00022947754807489673,0.0012179501851505847,0.012319727772601778,0.017719111707230627,0.07395464063686374,0.06534552549405317,50.00000000000001,0.0
0.6545454545454545,10,5,0.9859395549132055,0.9840510707844103,0.8612770919542446,55.382541015530975,54.76214753789837,0.00019419965635592007,0.0010883538514860902,0.011641304477122225,0.018147311183855357,0.0726048139182627,0.0653541580349296,50.00000000000001,0.0
0.6641414141414141,10,5,0.9855693861853296,0.9848316439264141,0.8622146880631915,55.815293233985464,55.60186360818956,0.00024372004414630055,0.0009917339172105244,0.011349006442497653,0.018405924711092047,0.07148644403076967,0.06554150806044248,50.00000000000001,0.0
0.6737373737373737,10,5,0.985608635066743,0.9855887247745112,0.8631447617838328,56.33884960748623,56.45602906512751,0.0003313521679260134,0.000884066708728426,0.011243432813145776,0.018500574542403718,0.07079382197513398,0.06590129488852346,50.00000000000001,0.0
0.6833333333333333,10,5,0.9859519644424524,0.9863222753086345,0.864074855695888,56.94064640969233,57.30783904244507,0.0003989009123017695,0.0007936468149338793,0.011167234142153778,0.01843761989018945,0.07055155654076606,0.06642650137222686,50.00000000000001,0.0
0.692929292929293,10,5,0.9864867465434979,0.98703230186947,0.8650116293677041,57.59962070754436,58.14405699471398,0.00043673453742343327,0.0007117523237454293,0.011044393401844132,0.01822436918607668,0.07070471731538652,0.06710940623489596,50.00000000000001,0.0
0.7025252525252526,10,5,0.9871318264816887,0.9877188456555004,0.865960879315665,58.29723974844192,58.957009659378585,0.0004518863061520051,0.0006382816497563226,0.010848869243911777,0.017868976625262555,0.07118147066675,0.06794158245849005,50.00000000000001,0.0
0.7121212121212122,10,5,0.9878362585745324,0.9883819826901311,0.8669275677141812,59.023199107614,59.74543167557474,0.00044844128410659323,0.0005727140983680101,0.01058605416887529,0.01738039942914098,0.07191694469980803,0.06891387252736124,50.00000000000001,0.0
0.7217171717171718,10,5,0.9885696470975315,0.9890218231464581,0.8679158566713876,59.77652152468046,60.51410743658898,0.0004309724799256287,0.00048301140864737135,0.010275675841420374,0.016768344569768567,0.07285856791713384,0.07001635384751903,50.00000000000001,0.0
