λ1,λ2,λ3,λ4,λ5,tf,N,Λ0,Λf,eSTA,STA
-0.34220990853703237,-0.022768663633941286,-0.1739269693287435,0.07031695355349908,0.02201239399936412,0.37999999999999995,70,0.0,50.0,0.9996193613128591,0.9993638125054374
-0.29909710131305217,-0.01989934350351141,-0.15201455577439882,0.061458985039489995,0.019239125701311192,0.37999999999999995,80,0.0,50.0,0.9997074713109948,0.9995121270852043
-0.26563074768577977,-0.017672088214316747,-0.13500505849095176,0.05458292483497546,0.017086378493673074,0.37999999999999995,90,0.0,50.0,0.9997655018729189,0.9996113934611737
-0.23889937134992345,-0.015893125733761244,-0.12141869609998882,0.049090582459429946,0.015366868977579641,0.37999999999999995,100,0.0,50.0,0.9998052831297732,0.9996806318786453
-1.070901420526697,-0.05871876690128839,-0.542283027427148,0.24959984148183711,0.05615602995123159,0.39999999999999997,20,0.0,50.0,0.9948089409356065,0.9921322442291383
-0.7155548674788884,-0.038312566650927755,-0.3623291325664576,0.16718941946955468,0.037364585613554234,0.39999999999999997,30,0.0,50.0,0.9979885206826569,0.996758532452023
-0.5346289961288415,-0.02865840174545224,-0.27074076410194453,0.12487810221041326,0.02792170264720794,0.39999999999999997,40,0.0,50.0,0.9989473543055492,0.9982538860453563
-0.4265869453958225,-0.022882440895224357,-0.21603597205819405,0.09962713747944243,0.022281420217037728,0.39999999999999997,50,0.0,50.0,0.9993543386049321,0.9989118748274579
-0.3548480572566638,-0.019041219743745123,-0.17970910940642443,0.08286646258765108,0.01853541485441336,0.39999999999999997,60,0.0,50.0,0.9995615479239304,0.9992554778446566
-0.303756788299463,-0.016303227260341047,-0.1538364269237898,0.07093196104546648,0.015867215924689287,0.39999999999999997,70,0.0,50.0,0.9996800516197462,0.9994560129172316
-0.2655231683944505,-0.014253218861057583,-0.13447429296929203,0.06200188856713315,0.013870336010781366,0.39999999999999997,80,0.0,50.0,0.9997533999219094,0.9995823472222998
-0.23583699818263013,-0.012660963393434331,-0.11944043009207947,0.055068716065854985,0.01231979294445933,0.39999999999999997,90,0.0,50.0,0.9998013035209521,0.9996665890335322
-0.21212057976857626,-0.011388598004190356,-0.10742964041307701,0.049530056818712066,0.011081010595677232,0.39999999999999997,100,0.0,50.0,0.9998338251429577,0.9997249752281386
-0.940610274687041,-0.0384429464134905,-0.4745677819591262,0.24617736283334019,0.035163241406710656,0.41999999999999993,20,0.0,50.0,0.9953977473343495,0.9930024493922454
-0.6295021612142034,-0.025098882404295926,-0.3176631731292272,0.1650507268681309,0.02342539683347429,0.41999999999999993,30,0.0,50.0,0.9982622276903508,0.9971789395021612
-0.4707007472947475,-0.018833396853082995,-0.23756879589399868,0.12334996182406048,0.017529965127871867,0.41999999999999993,40,0.0,50.0,0.9991008641992202,0.9984950726256218
-0.37574252272691083,-0.015063014168672954,-0.1896577347543514,0.09843938855155655,0.0139995464083747,0.41999999999999993,50,0.0,50.0,0.9994510495892622,0.9990663394979873
-0.3126415368149254,-0.012547448376567821,-0.15781473876779198,0.08189514280915296,0.011651433682958807,0.41999999999999993,60,0.0,50.0,0.9996275971915598,0.9993622604300623
-0.2676790390837028,-0.010750783906302828,-0.13512282298324524,0.07011034945700968,0.00997741599980685,0.41999999999999993,70,0.0,50.0,0.9997277544677322,0.9995338472957723
-0.23401973892188932,-0.00940374248259378,-0.11813437495619863,0.06128999273783968,0.008723807436040272,0.41999999999999993,80,0.0,50.0,0.9997892067865014,0.9996414930459219
-0.20787831336965912,-0.008356453813762873,-0.10493973855957334,0.05444068082264634,0.007749963732193405,0.41999999999999993,90,0.0,50.0,0.9998290766558069,0.9997128110135254
-0.186989530915854,-0.007518942514002039,-0.09439597357873969,0.0489682034584418,0.006971659699512534,0.41999999999999993,100,0.0,50.0,0.9998558015829028,0.9997619405858094
-0.8176804617776285,-0.021505588706709166,-0.41072957193065707,0.23725475974896842,0.01635860511292862,0.43999999999999995,20,0.0,50.0,0.99589423965605,0.9937904086823125
-0.5476076588347887,-0.014058807451388875,-0.27518762658984897,0.15909472619118506,0.010899964201406402,0.43999999999999995,30,0.0,50.0,0.9984850733119707,0.9975486931587543
-0.40976119897379987,-0.010615754885658446,-0.20597081025501657,0.11896156774939921,0.008180708258305204,0.43999999999999995,40,0.0,50.0,0.99922327427868,0.9987035680812761
-0.32723802401359514,-0.008518904890505878,-0.1645114519357708,0.09496803724602568,0.006543520639020216,0.43999999999999995,50,0.0,50.0,0.999527169230942,0.9991984961270028
-0.2723590217527539,-0.0071107382472844665,-0.13693311242908032,0.07902390684297296,0.00545130512141347,0.43999999999999995,60,0.0,50.0,0.9996790430245053,0.9994529312421684
-0.2332354062379123,-0.0061009727273863435,-0.11726922077929756,0.06766228788854847,0.004671178523020634,0.43999999999999995,70,0.0,50.0,0.9997645857478226,0.9995996794967565
-0.2039366610761954,-0.005341858310346129,-0.10254185409037322,0.059156361349161905,0.004086223958467404,0.43999999999999995,80,0.0,50.0,0.9998167276384093,0.9996912062159244
-0.1811757715448652,-0.004750515003919752,-0.09109996239151105,0.05254988253188079,0.003631390739087503,0.43999999999999995,90,0.0,50.0,0.9998502570636778,0.999751549230167
-0.1629845085746126,-0.004276922522634257,-0.08195470719803816,0.04727060062597032,0.003267628374273474,0.43999999999999995,100,0.0,50.0,0.9998725706388178,0.9997929506573828
-0.7042442649715376,-0.007902242936399198,-0.3515455026379763,0.2237886727085424,0.0006600949149167206,0.45999999999999996,20,0.0,50.0,0.9963186982983934,0.9945041786385129
-0.4710253353907299,-0.005216194916488259,-0.2352952984558483,0.14981387246594624,0.00043434371600571003,0.45999999999999996,30,0.0,50.0,0.9986677009936401,0.9978735762040524
-0.3526085836937982,-0.004026523323029892,-0.17620867298720394,0.11205064511166554,0.0003599029420272388,0.45999999999999996,40,0.0,50.0,0.9993213272736857,0.9988836606315491
-0.2816856744517613,-0.003267991008236087,-0.14079377607540083,0.08947097827873528,0.00030210403982608246,0.45999999999999996,50,0.0,50.0,0.9995872355944574,0.9993114615133702
-0.23449754182877436,-0.0027464742639690966,-0.11722170467039673,0.07446153321502633,0.0002588612891452375,0.45999999999999996,60,0.0,50.0,0.9997191710097738,0.9995298650311412
-0.20084437818317868,-0.002367248044403633,-0.10040693366612864,0.06376321523576502,0.00022594991920809896,0.45999999999999996,70,0.0,50.0,0.999793122822833,0.9996552530650001
-0.1756353849997764,-0.002079501287688326,-0.08780933259558231,0.05575229971351397,0.0002002529924248715,0.45999999999999996,80,0.0,50.0,0.999837862679371,0.9997330279955725
-0.15604750640931722,-0.0018538619873210334,-0.07801966016908361,0.04952934300686539,0.00017970257862319125,0.45999999999999996,90,0.0,50.0,0.9998664142388574,0.9997839505581044
-0.14038960971442993,-0.0016722543979828738,-0.07019346457481046,0.04455593262073079,0.00016292341101023394,0.45999999999999996,100,0.0,50.0,0.9998853202955602,0.9998188812947346
-0.6051717870848767,0.0025989015980791303,-0.2993134260576113,0.20815834410960146,-0.01160114335705476,0.4799999999999999,20,0.0,50.0,0.9966958527598395,0.9951504104685587
-0.4027247101444023,0.0015446421049866766,-0.19939785322409614,0.13862001411620267,-0.007688366998029582,0.4799999999999999,30,0.0,50.0,0.9988221362265237,0.9981585832332651
-0.30138727612255506,0.00101221768369742,-0.14930211383327227,0.10363049411672215,-0.005710089876725431,0.4799999999999999,40,0.0,50.0,0.999402258421486,0.9990390435780666
-0.24076723472049233,0.0007486836481148558,-0.11930442073262543,0.08274046628439778,-0.004543264084491306,0.4799999999999999,50,0.0,50.0,0.9996360908480999,0.9994079935317912
-0.20044143852128446,0.0005928051799076764,-0.09933875762324555,0.06885891713176912,-0.0037730058108731463,0.4799999999999999,60,0.0,50.0,0.9997515723621728,0.9995952923068874
-0.17168262285302016,0.0004901225946421222,-0.08509542277335716,0.05896565516521851,-0.0032262790759240976,0.4799999999999999,70,0.0,50.0,0.9998159210287156,0.9997022418926446
-0.15013924286529085,0.00041750261168076955,-0.07442334077786274,0.05155786923197931,-0.0028180369281869985,0.4799999999999999,80,0.0,50.0,0.9998545799990199,0.9997682124105771
-0.1333989390704205,0.00036348812223212056,-0.06612928365120899,0.045803500289258954,-0.0025015497713122437,0.4799999999999999,90,0.0,50.0,0.9998790755459858,0.9998112437046621
-0.1200167598052219,0.0003217706099351161,-0.05949823382116702,0.04120458909311351,-0.00224899684575591,0.4799999999999999,100,0.0,50.0,0.9998951803506926,0.9998405141525641
-0.5260808698951296,0.010629833253583468,-0.2567205337298422,0.1936820940375824,-0.02086463159465259,0.49999999999999994,20,0.0,50.0,0.9970495900315642,0.9957347318974519
-0.34624552356372984,0.006583219480194296,-0.16922195216069028,0.1275584911919805,-0.013673759829544425,0.49999999999999994,30,0.0,50.0,0.9989596584194932,0.9984081141002757
-0.25867687476897555,0.004754170498675208,-0.1265149522794719,0.09518415160991293,-0.010164366643172757,0.49999999999999994,40,0.0,50.0,0.9994726906418172,0.9991729520640581
-0.20651491673465647,0.0037277745972357458,-0.1010410186562168,0.07594188286160801,-0.008093254719848834,0.49999999999999994,50,0.0,50.0,0.9996780852513972,0.9994904723138203
-0.17186811187016737,0.003067818435878783,-0.08410868938486932,0.06317645349913349,-0.006724499716612943,0.49999999999999994,60,0.0,50.0,0.9997791058248957,0.9996507999335378
-0.14717854546454703,0.0026070827156554305,-0.07203727216941944,0.05408655459522155,-0.005752144840174763,0.49999999999999994,70,0.0,50.0,0.999835240061165,0.9997420149297891
-0.12869215532026818,0.002266964461126551,-0.06299605731719103,0.04728394280451766,-0.005025632092026513,0.49999999999999994,80,0.0,50.0,0.9998687864915671,0.9997980107930985
-0.11433178486613363,0.002005493595770946,-0.055971249876408447,0.042001579852285864,-0.0044621389638698295,0.49999999999999994,90,0.0,50.0,0.9998897587741058,0.9998342108455894
-0.10285467187583085,0.001798179317405906,-0.05035595171246176,0.037780990700417606,-0.004012309361914458,0.49999999999999994,100,0.0,50.0,0.9999036882553665,0.999858930223423
-0.4714554673879942,0.017221139958688507,-0.22573569818905875,0.18378119153041667,-0.028238396559331646,0.5199999999999999,20,0.0,50.0,0.9973971714473387,0.9962620214657303
-0.30450092586447336,0.010499182996575243,-0.14610937385466044,0.11879478641212611,-0.018164792783261628,0.5199999999999999,30,0.0,50.0,0.9990886939450716,0.998626101394972
-0.22661386994513422,0.007626777189796843,-0.108842613554143,0.08829124438342532,-0.013460300555320782,0.5199999999999999,40,0.0,50.0,0.9995375785087743,0.9992882347184286
-0.18061699445875792,0.006002324859599481,-0.08679441295789966,0.07032012426526532,-0.010703783839897108,0.5199999999999999,50,0.0,50.0,0.999716526107819,0.9995610198205952
-0.15017367132669718,0.0049516107367590205,-0.07218756983219314,0.05844187791071832,-0.00888717185740585,0.5199999999999999,60,0.0,50.0,0.9998042573259693,0.999698120481789
-0.12852251872294007,0.0042150844179138156,-0.06179305348506058,0.05000118575469256,-0.007598637618985409,0.5199999999999999,70,0.0,50.0,0.9998527571629783,0.9997757353686147
-0.1123317064272275,0.0036697772564811535,-0.054016838905949036,0.04369280295016436,-0.006636815374458223,0.5199999999999999,80,0.0,50.0,0.999881523101851,0.9998230990518329
-0.09976564715663706,0.0032496349587399697,-0.04797976193748094,0.03879875097554861,-0.005891308639621033,0.5199999999999999,90,0.0,50.0,0.9998994958389041,0.9998536693471713
-0.08972909662076549,0.0029159369854278526,-0.04315685009844156,0.03489108720550393,-0.005296468147340397,0.5199999999999999,100,0.0,50.0,0.9999111768356859,0.9998742788972441
-0.44327651047784034,0.023652654031075478,-0.20678494442913906,0.18105643956057715,-0.03514083752801441,0.5399999999999999,20,0.0,50.0,0.9977447255627047,0.9967365932679678
-0.2788771582502067,0.01403863870224454,-0.13048052680144992,0.1140314649529137,-0.022027172115687013,0.5399999999999999,30,0.0,50.0,0.9992133050282743,0.9988160887790518
-0.2062273439408981,0.01016309445117179,-0.09661745741428121,0.08420203573015846,-0.016222617727295368,0.5399999999999999,40,0.0,50.0,0.9995995024381774,0.9993874053473796
-0.16389140767087465,0.007988193615834228,-0.076836343009995,0.06686368751547801,-0.012864539585446168,0.5399999999999999,50,0.0,50.0,0.9997530248732793,0.9996213025819535
-0.136036962691806,0.006585398808296824,-0.06380465713015682,0.05547285815313929,-0.010663955579563969,0.5399999999999999,60,0.0,50.0,0.9998281039888104,0.999738341217484
-0.11629479467754122,0.005603528761636937,-0.05456084761117259,0.04740684651448368,-0.009108150046985907,0.5399999999999999,70,0.0,50.0,0.999869317368965,0.9998043229893137
-0.10156459147502239,0.004877235501554273,-0.04765997772762853,0.041392319961588625,-0.007949298334544405,0.5399999999999999,80,0.0,50.0,0.9998936964016065,0.9998444338647354
-0.09015022815308436,0.004317990548661844,-0.042310387129104066,0.03673381101085661,-0.007052425820401985,0.5399999999999999,90,0.0,50.0,0.9999086609733954,0.9998700548658327
-0.08104427697188726,0.003874004100305866,-0.03804138562948224,0.03301871297048429,-0.006337611886232765,0.5399999999999999,100,0.0,50.0,0.9999182170231868,0.9998871668757574
-0.44039519830089224,0.03123372067570071,-0.19838927809208418,0.1865691534735145,-0.042827448806408076,0.5599999999999999,20,0.0,50.0,0.9980858376754774,0.9971623429044199
-0.2687757609821938,0.017955511531216575,-0.12157639818825698,0.11403285802854073,-0.026053555304622552,0.5599999999999999,30,0.0,50.0,0.9993328157758106,0.9989812814626245
-0.19709605092637575,0.012899973925466204,-0.08931652124870167,0.08348800988734083,-0.01902806654010453,0.5599999999999999,40,0.0,50.0,0.9996585046658759,0.9994726926009225
-0.15601232696836304,0.010103597410651283,-0.07076647144620413,0.06602839994396537,-0.015029480161960576,0.5599999999999999,50,0.0,50.0,0.9997877877364827,0.9996728998728124
-0.12919229640586244,0.008312062562451664,-0.05863539204381321,0.054648500012095196,-0.012429344637361258,0.5599999999999999,60,0.0,50.0,0.9998508194104401,0.9997727816254806
-0.11027107909457845,0.0070630834315113765,-0.050067667939876465,0.04662803225543111,-0.0105994669211872,0.5599999999999999,70,0.0,50.0,0.9998851996714575,0.9998287443506535
-0.09619675555435316,0.006141648515892586,-0.043689884999335876,0.040666135615717545,-0.009240619781047326,0.5599999999999999,80,0.0,50.0,0.9999052598707132,0.999862531023621
-0.08531453356584696,0.0054334815325850164,-0.03875590913165044,0.036058688468136514,-0.00819125123418506,0.5599999999999999,90,0.0,50.0,0.9999175853664702,0.9998841470428937
-0.07664737770364856,0.004872059474944889,-0.03482460510353607,0.032390461145361565,-0.007356261745048748,0.5599999999999999,100,0.0,50.0,0.9999250512529071,0.9998981236984759
-0.45869386220243535,0.04110875240762291,-0.19732116720677922,0.1995463659801644,-0.05198306266791249,0.58,20,0.0,50.0,0.998404334637311,0.9975428544563463
-0.2716363727968936,0.022879774592761904,-0.11752446465211999,0.11839851915012348,-0.030696595745455666,0.58,30,0.0,50.0,0.9994429127283408,0.9991245766470692
-0.19735545820027045,0.01627986484490251,-0.08560592312200474,0.08587229917532442,-0.022209746651244734,0.58,40,0.0,50.0,0.9997127221714798,0.9995460074169106
-0.15551247140498414,0.012691027109477193,-0.06754607758204455,0.06760236093372178,-0.017462350634971126,0.58,50,0.0,50.0,0.9998197720184465,0.9997171174183234
-0.1284298164309528,0.010411373450806652,-0.055828564412625126,0.05579717690644169,-0.014401738794929906,0.58,60,0.0,50.0,0.99987170862916,0.9998021445260352
-0.10942200035536588,0.008830356965059901,-0.04759223114279197,0.04752053992286977,-0.01225898765014833,0.58,70,0.0,50.0,0.9998998490691833,0.9998495991527128
-0.09533240817899347,0.007668060365552194,-0.04148069107400078,0.04138992124409105,-0.010673375153487718,0.58,80,0.0,50.0,0.9999159055016823,0.9998779117517856
-0.08446564049056862,0.006777047049120098,-0.0367635264609622,0.03666411707603033,-0.009451975737600253,0.58,90,0.0,50.0,0.9999257221403905,0.999895980148936
-0.07582714010894152,0.0060720243868445396,-0.03301147172322593,0.032908875476021456,-0.008481951428139031,0.58,100,0.0,50.0,0.9999312046028724,0.9999072953287854
-0.4919483841981948,0.054172913742406986,-0.19921130006360271,0.21760438611259503,-0.0625283511995518,0.6,20,0.0,50.0,0.9986807950461262,0.9978814486017376
-0.28339744569536823,0.02923566103424321,-0.11570043408443555,0.12565598051274499,-0.035926581414222745,0.6,30,0.0,50.0,0.999538023226378,0.999248585088609
-0.20402386623401614,0.020586989509545787,-0.08360257591349791,0.09029211129406975,-0.025751140189007947,0.6,40,0.0,50.0,0.9997595846352614,0.9996090300301876
-0.1600368381738036,0.015965580228638837,-0.06570350321690224,0.0707534040413641,-0.020152482382834534,0.6,50,0.0,50.0,0.9998474791245937,0.9997550537274642
-0.1318034446360793,0.013056721764079682,-0.05417550573652622,0.05823489478045493,-0.016573612560073094,0.6,60,0.0,50.0,0.999889930250633,0.9998274037766658
-0.11208935025090963,0.011050713248419636,-0.046108797766489185,0.04950368030157606,-0.014081078106886743,0.6,70,0.0,50.0,0.9999125546540883,0.9998674424095851
-0.09752699093889144,0.009581665889241973,-0.040141355998685166,0.04305914809946999,-0.012243160975803061,0.6,80,0.0,50.0,0.9999252535314196,0.9998911519595377
-0.08632385386554689,0.00845865616959272,-0.03554556157533794,0.03810405050793288,-0.010831044197270788,0.6,90,0.0,50.0,0.9999326935730539,0.9999060587905209
-0.0774349592501875,0.0075719604317691725,-0.031896151797034956,0.034174238527943115,-0.009711738609419972,0.6,100,0.0,50.0,0.9999366017706196,0.9999151874587615
-0.5332555695142442,0.07116420598845233,-0.19943635164382878,0.2374578936457488,-0.07371386132500621,0.6199999999999999,20,0.0,50.0,0.9989001351632375,0.9981812744914192
-0.2993115045672748,0.03723975956884286,-0.11329411770938437,0.13366484277984617,-0.04126631180588768,0.6199999999999999,30,0.0,50.0,0.9996140821459005,0.9993556469584326
-0.21358578117670157,0.025938325783672982,-0.08128758746634057,0.09518784541253958,-0.02930861220807948,0.6199999999999999,40,0.0,50.0,0.9997971939480863,0.9996631683551114
-0.16679870554896398,0.020005396391581803,-0.0636599927443352,0.07425501612735512,-0.02283153411368663,0.6199999999999999,50,0.0,50.0,0.9998698067948565,0.9997876233542256
-0.13700557592053655,0.016306108198799192,-0.052379039074936795,0.06095086977746684,-0.018724862485416906,0.6199999999999999,60,0.0,50.0,0.999904535179109,0.999848974503836
-0.11630423164311564,0.013770002470258292,-0.044516174178522536,0.05171780576355068,-0.015879174240383674,0.6199999999999999,70,0.0,50.0,0.9999227894744904,0.9998827171103744
-0.10106366771900466,0.011920251438580491,-0.03871506753427516,0.044925957755230915,-0.013788082424008677,0.6199999999999999,80,0.0,50.0,0.9999327133196094,0.9999024517246982
-0.08936721887706464,0.010510382296844195,-0.034256039907832256,0.039716680148291904,-0.012185469970008283,0.6199999999999999,90,0.0,50.0,0.9999382798723115,0.99991462222764
-0.08010400940717985,0.00939969138312377,-0.030720441857485934,0.03559301046021606,-0.010917585959929418,0.6199999999999999,100,0.0,50.0,0.9999407386878748,0.9999217710934567
-0.5769090366715209,0.0930083726229364,-0.19403813233868145,0.25598658730103135,-0.0844902697860577,0.6399999999999999,20,0.0,50.0,0.9990567135805234,0.9984452937760994
-0.3150270028883143,0.047005518554702024,-0.10793803705604801,0.14025713893041705,-0.04600202898179452,0.6399999999999999,30,0.0,50.0,0.9996703876333948,0.9994478477742482
-0.2227652453438072,0.03234533554062351,-0.07697018792472714,0.0989639003997174,-0.032361690532855265,0.6399999999999999,40,0.0,50.0,0.9998253883985235,0.9997096979230109
-0.17318361614996342,0.024795652135264048,-0.06009674659241764,0.07684718483825839,-0.025090647904873198,0.6399999999999999,50,0.0,50.0,0.9998866162287716,0.9998155815775678
-0.14186312632051962,0.020136366023332148,-0.04935706139138647,0.06290430141965511,-0.020518906860099873,0.6399999999999999,60,0.0,50.0,0.9999156204946491,0.9998675565623765
-0.12020808403069298,0.016962580219137876,-0.041896518692820524,0.053276414052311434,-0.01736727455398504,0.6399999999999999,70,0.0,50.0,0.9999304691593366,0.9998957832504545
-0.10431912998925955,0.014657924137335205,-0.03640478012545195,0.046218324477188,-0.015059509034163466,0.6399999999999999,80,0.0,50.0,0.999938438560911,0.9999122343120793
-0.0921549262288839,0.012906983765677614,-0.032190528074129546,0.040818276351083996,-0.01329535739974587,0.6399999999999999,90,0.0,50.0,0.999942379676896,0.9999219234750933
-0.0825391814119786,0.011530985126676972,-0.02885320634595908,0.03655164892035452,-0.01190238323419758,0.6399999999999999,100,0.0,50.0,0.9999439102495244,0.9999274158372469
-0.6206638396117126,0.12158919099167127,-0.18032674535416038,0.27146907589446284,-0.09407159487251564,0.6599999999999999,20,0.0,50.0,0.9991536298930506,0.9986763567003816
-0.32786564636356175,0.0588052475128977,-0.0982133846549222,0.14399094626731315,-0.04951938569414769,0.6599999999999999,30,0.0,50.0,0.9997095497247728,0.9995270346624234
-0.2294309365886781,0.03987478908637132,-0.0696720670198729,0.10053027705389973,-0.03445360112526461,0.6599999999999999,40,0.0,50.0,0.9998455131771873,0.9997496103407257
-0.17745311544409098,0.030345530362151762,-0.054262227894402264,0.07766004014882248,-0.026568295189406378,0.6599999999999999,50,0.0,50.0,0.9998987266569629,0.9998395498570839
-0.14491392012069976,0.024535314195120245,-0.04449808400412398,0.06337251516887972,-0.02165691385557391,0.6599999999999999,60,0.0,50.0,0.9999235339265218,0.9998833794394089
-0.12254100723829321,0.020607422811860936,-0.0377339078437049,0.053561730276884684,-0.018290804982676524,0.6599999999999999,70,0.0,50.0,0.9999359552185488,0.9999069179970849
-0.1061872952671225,0.017769983444691943,-0.032764096049345284,0.04639690117619567,-0.015835742122432533,0.6599999999999999,80,0.0,50.0,0.9999423173182732,0.9999204437220173
-0.09370156156937734,0.015622447296222005,-0.028955539365703963,0.04093030284482296,-0.013964378599354102,0.6599999999999999,90,0.0,50.0,0.9999452786349883,0.9999280663664066
-0.08385215130117002,0.013939665854505559,-0.025942599359391968,0.036620129730466494,-0.012489969920342039,0.6599999999999999,100,0.0,50.0,0.9999459794992439,0.999932173430069
-0.6683505465316087,0.16140793059842234,-0.15661182219392622,0.28472414626328557,-0.10254756258209306,0.6799999999999999,20,0.0,50.0,0.999195102089616,0.9988772192270969
-0.33823845432717764,0.07362337384026169,-0.0837859320135628,0.14485990300004006,-0.05167468352203198,0.6799999999999999,30,0.0,50.0,0.9997354757111976,0.9995948353258122
-0.23358258344638494,0.048982910853474365,-0.05926721769737067,0.09980967298999643,-0.035456125656025045,0.6799999999999999,40,0.0,50.0,0.9998595692163872,0.9997837256300597
-0.17950485262971172,0.03692899760705498,-0.046094729405637885,0.0766090312897177,-0.027156624560344598,0.6799999999999999,50,0.0,50.0,0.999907361802501,0.9998600409841384
-0.14602578726034016,0.029690327810681427,-0.03776776569636803,0.06227490746466741,-0.02204695345080261,0.6799999999999999,60,0.0,50.0,0.9999292446640464,0.9998969371619258
-0.123164277213309,0.024843237853405968,-0.03200785024948011,0.0524992568096332,-0.018569986396274416,0.6799999999999999,70,0.0,50.0,0.9999398037308977,0.9999163760975405
-0.10653143405154893,0.021364719432913803,-0.02778033836819947,0.045393279172031474,-0.016046439985466315,0.6799999999999999,80,0.0,50.0,0.9999451453670691,0.9999273261952052
-0.09387562011520525,0.018744598210854817,-0.024543149178205846,0.039989878420082656,-0.014129688676000118,0.6799999999999999,90,0.0,50.0,0.9999471986202882,0.9999332093178454
-0.08391772834083222,0.01669902420640999,-0.021983746989173852,0.03574044893746967,-0.012623582646194568,0.6799999999999999,100,0.0,50.0,0.9999472757616362,0.9999360002209996
-0.732524764936574,0.22331729591865965,-0.11995920536415869,0.29968495030771275,-0.1113087644500077,0.7,20,0.0,50.0,0.999172049879263,0.9990505597680426
-0.3510954801217082,0.09433759144338258,-0.06478784095447572,0.14475134597420328,-0.053079019143784385,0.7,30,0.0,50.0,0.9997501434293226,0.9996526791257832
-0.23834104716095408,0.06120808694813119,-0.0461438618306283,0.09806707116554873,-0.03577170453832925,0.7,40,0.0,50.0,0.9998689683648623,0.9998128807890908
-0.1816258312990679,0.04557563529630038,-0.035991200005510995,0.07465110669173224,-0.027158239910286222,0.7,50,0.0,50.0,0.9999133469798659,0.9998774827356911
-0.1470049093142123,0.036368611311062164,-0.029533620519147957,0.06038232200995703,-0.021932098545281317,0.7,60,0.0,50.0,0.9999331884236654,0.9999083845503337
-0.1235707327635081,0.030278914432390176,-0.025052222825580246,0.050734775013504034,-0.01840814718279909,0.7,70,0.0,50.0,0.999942558931583,0.9999244021216609
-0.10662385074371263,0.02594574365549183,-0.021756569780265016,0.043763276067931574,-0.01586644659538472,0.7,80,0.0,50.0,0.9999470647340349,0.9999331957696157
-0.09378572805182409,0.022702249618489097,-0.01922961834929267,0.03848494995722019,-0.013944691980073988,0.7,90,0.0,50.0,0.9999484264070478,0.9999375192498572
-0.08371822618347707,0.02018211903190182,-0.017229881474393267,0.03434750644271688,-0.012439894671170916,0.7,100,0.0,50.0,0.9999479606313337,0.999939131884479
-0.8350748462502877,0.3330316070826616,-0.05946757267525922,0.3220679325747068,-0.12274542687641839,0.7199999999999999,20,0.0,50.0,0.9990399551476683,0.9991989852397415
-0.37695838198902293,0.12830347410175372,-0.039720897882741954,0.1472774654644314,-0.05511299814267898,0.7199999999999999,30,0.0,50.0,0.9997494375053396,0.9997018195701507
-0.25068820230292543,0.08064121155890294,-0.02999208617391645,0.09783897771719778,-0.03635684538074389,0.7199999999999999,40,0.0,50.0,0.999872510415817,0.9998376257798748
-0.1890578398226242,0.059093659167746476,-0.023952086148267944,0.07374128366380678,-0.027307089058154967,0.7199999999999999,50,0.0,50.0,0.9999162307318782,0.9998922389283263
-0.15205145285399796,0.04670032862316871,-0.019903545152730642,0.059285683138311215,-0.021908392677205814,0.7199999999999999,60,0.0,50.0,0.9999351729935946,0.9999179881261362
-0.1272657315861861,0.03862745662518535,-0.017015557453019237,0.04960967348148143,-0.018307284888953942,0.7199999999999999,70,0.0,50.0,0.9999439829161829,0.9999312627856312
-0.10947297825786881,0.032944297273321974,-0.014855600337169211,0.042666526251320315,-0.015729448737602406,0.7199999999999999,80,0.0,50.0,0.9999479074233567,0.9999379930277157
-0.09606709784220678,0.02872387781884923,-0.013180536341504581,0.03743683300670529,-0.013791178229663359,0.7199999999999999,90,0.0,50.0,0.9999489522630925,0.9999410595960125
-0.08559813367530601,0.025464652319192378,-0.011844097971183416,0.033353791757498495,-0.01227991078109256,0.7199999999999999,100,0.0,50.0,0.9999482309369626,0.9999418027696314
-0.9952495776043535,0.5482512908490429,0.05992792781041287,0.35155447539830376,-0.1375352870181503,0.7399999999999999,20,0.0,50.0,0.9986972884961307,0.9993250270627854
-0.43046468233590984,0.19279795998619131,-0.0004325355782875818,0.1559712156915927,-0.059281744895765466,0.7399999999999999,30,0.0,50.0,0.9997166739376052,0.9997433574557586
-0.28093442266055274,0.11697079012672502,-0.006975711139517186,0.10195206675431004,-0.03836154979881294,0.7399999999999999,40,0.0,50.0,0.9998639756525914,0.9998584602393198
-0.2097056455448604,0.08416004664203457,-0.007619946222354743,0.0761535753682577,-0.028515011475215752,0.7399999999999999,50,0.0,50.0,0.9999128741531076,0.999904626988108
-0.16756629905298942,0.06576304134099152,-0.0072255566462564825,0.060874693423913204,-0.02272837918662064,0.7399999999999999,60,0.0,50.0,0.9999334517851888,0.9999260862626294
-0.13962478573090376,0.05397931747809431,-0.006646563703302476,0.05073700964979443,-0.018907241150934544,0.7399999999999999,70,0.0,50.0,0.9999429443698818,0.9999368023470963
-0.11971138310928749,0.04578256645138209,-0.00607987781533958,0.04350884184739129,-0.016191666711053616,0.7399999999999999,80,0.0,50.0,0.9999470245944636,0.9999419601279342
-0.10478941628034008,0.039749867571754915,-0.005571452385895439,0.038090710529156205,-0.014160947464384538,0.7399999999999999,90,0.0,50.0,0.9999480853612053,0.9999438531852383
